evidence_id,from_user,to_user,action,location,remarks,timestamp,id,created_at,updated_at
5c8657db-8734-40f2-921a-19419292d1b2,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Evidence Registered,Devaraja Market Zone,Evidence logged for case CR-2026-MYS-001,2026-08-29 12:45:07,959c0369-9970-49a7-bc27-c557ded79a5e,2026-08-29 12:45:07,2026-08-29 12:45:07
64c010e7-07fa-4d12-8943-483092f8c8d0,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,95a86a5d-6d4f-4468-a5f7-4f3ace831cff,2026-08-29 12:45:08,2026-08-29 12:45:08
8a7d2eea-6580-4cc3-9f9d-bba0b69b003f,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,95d644c4-a84a-4dc4-b906-c32ad05c2f78,2026-08-29 12:45:07,2026-08-29 12:45:07
32d4b1c8-c39c-4a25-bbf9-e501a199a3d3,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,95d99b2e-4c8d-47c2-9f35-322f3c087591,2026-08-29 12:45:07,2026-08-29 12:45:07
31db7937-2ba3-46b3-ad1d-e602483918e5,,,Evidence Registered,Hiriyur Junction,Evidence logged for case CR-2026-DET-282,2026-08-29 12:45:08,95e19dd5-0987-41ee-ab88-099be3c7b5de,2026-08-29 12:45:08,2026-08-29 12:45:08
a19fc8b0-c2b2-4f51-a342-23fe585eb266,,,Evidence Registered,Gulbarga University Road,Evidence logged for case CR-2026-DET-064,2026-08-29 12:45:07,96f71d9c-251e-4755-a09c-89c3cecceab3,2026-08-29 12:45:07,2026-08-29 12:45:07
55ba347f-be27-4ebf-86e8-0b79527ac0b2,,,Evidence Registered,Chikkaballapura Town,Evidence logged for case CR-2026-CB-001,2026-08-29 12:45:07,97b37bbb-57ad-4a75-b488-7f526dbb63f0,2026-08-29 12:45:07,2026-08-29 12:45:07
e94bdf44-8e6d-48b5-a3bb-a238a97277c2,,,Evidence Registered,Dharwad Market Yard,Evidence logged for case CR-2026-DET-280,2026-08-29 12:45:08,9887599a-600e-466a-894b-a2573a9d9d35,2026-08-29 12:45:08,2026-08-29 12:45:08
c2072eb6-d311-4a4d-bd83-e097f30dbd57,,,Evidence Registered,Jayanagar 4th Block,Evidence logged for case CR-2026-DET-061,2026-08-29 12:45:07,996450c0-eb87-4f18-9aac-5228640fd249,2026-08-29 12:45:07,2026-08-29 12:45:07
ecf1d779-f715-49de-aded-1c9ffa1ff5e5,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,99c4277e-8b6f-4f94-8dff-dd432ef7285a,2026-08-29 12:45:07,2026-08-29 12:45:07
9c1af562-ce49-4e82-9db9-5c4b3a181e8f,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,99e4e003-8ee3-40ec-aa2b-bb31ac5cd94f,2026-08-29 12:45:07,2026-08-29 12:45:07
1f1176ea-c2ca-41cb-909e-e3f797949f4b,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,9a356d1c-1ab8-4ac5-aba1-8da1f9a9eb35,2026-08-29 12:45:08,2026-08-29 12:45:08
a99d685a-013c-4801-bc04-bd6b2570ddc3,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,9a6677b9-e0e8-4875-8cbe-2b212402f926,2026-08-29 12:45:07,2026-08-29 12:45:07
67ebbb1d-cd44-4b9f-a4e4-e085c2946cad,,,Evidence Registered,Channapatna Bus Stand,Evidence logged for case CR-2026-RMN-002,2026-08-29 12:45:07,9ac24885-5cf0-45fa-9c5c-20899c7752dd,2026-08-29 12:45:07,2026-08-29 12:45:07
2b5de6a7-3010-4c88-9bbb-50218973c147,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,9af0ca95-8465-4102-8c7b-131cef701b10,2026-08-29 12:45:07,2026-08-29 12:45:07
b3610e06-53ff-4b56-a2f5-e5268424bae9,,,Evidence Registered,Kolar Gold Fields Road,Evidence logged for case CR-2026-DET-062,2026-08-29 12:45:07,9b1f566a-cd21-4d51-9fd4-379787148027,2026-08-29 12:45:07,2026-08-29 12:45:07
db1305d2-e39d-40bc-a039-9af60f9916ec,,,Evidence Registered,Mysuru-Mandya Highway,Evidence logged for case CR-2026-DET-177,2026-08-29 12:45:08,9be223ce-8ddb-4df4-9dad-9854ccf8ee09,2026-08-29 12:45:08,2026-08-29 12:45:08
0a1ef191-e432-4e05-93dd-c6a6b51d0495,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,9be50a05-39de-40b4-bca6-40eadc57d053,2026-08-29 12:45:08,2026-08-29 12:45:08
ec25ef76-bbcb-4554-9d43-78331ae6cf73,,,Evidence Registered,Gadag Town Center,Evidence logged for case CR-2026-GDG-001,2026-08-29 12:45:07,9c609699-3b8a-4e68-8151-c7210e47f291,2026-08-29 12:45:07,2026-08-29 12:45:07
f597b422-223d-4686-938b-33fd23b38029,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,9d659b93-6428-4ff2-8935-30b302cfa7ca,2026-08-29 12:45:08,2026-08-29 12:45:08
c2fe672d-bd3f-44f7-98bb-eedf4d671352,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,9e9694f0-7cc2-4280-9228-49bc7fef5b81,2026-08-29 12:45:07,2026-08-29 12:45:07
cd20aad7-09a2-4eb1-8332-129a6423b361,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,9f7cb73a-5c27-44d8-b00f-c4118410ea55,2026-08-29 12:45:08,2026-08-29 12:45:08
b4bbbd19-f717-49ae-a147-c3f6ddd874a2,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:08,9fbc45db-410f-434f-aa72-9e683fa40dc3,2026-08-29 12:45:08,2026-08-29 12:45:08
9e4b3920-60ba-48db-a8fe-05cfa700c5c7,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,a06b9914-b7e3-441b-b4e7-852d5b84c2f1,2026-08-29 12:45:07,2026-08-29 12:45:07
b91a4300-89c2-484f-846d-00bd85866a33,,,Evidence Registered,Camp Area Patrol,Evidence logged for case CR-2026-DET-310,2026-08-29 12:45:08,a090e368-9e8f-4125-a8d8-dd501184c792,2026-08-29 12:45:08,2026-08-29 12:45:08
9c1af562-ce49-4e82-9db9-5c4b3a181e8f,,,Evidence Registered,Yellapur Junction,Evidence logged for case CR-2026-DET-011,2026-08-29 12:45:07,a0a6f282-6c10-486a-b4b3-e9dd1fbe87b5,2026-08-29 12:45:07,2026-08-29 12:45:07
e2d6a8a8-9732-451b-8233-a9d7f7d89ba4,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:08,a1c58dfc-bfdc-4017-9641-dab266665e4f,2026-08-29 12:45:08,2026-08-29 12:45:08
7c24c6ec-f739-489a-9993-f43e9532f476,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,a253c2a5-073b-46d6-8a2c-58b52f549275,2026-08-29 12:45:07,2026-08-29 12:45:07
5a1456da-fa11-416c-8668-2c2e181b1065,,,Evidence Registered,Gundlupet Junction,Evidence logged for case CR-2026-DET-170,2026-08-29 12:45:08,a258011d-65b3-4558-a752-ba769c942d5b,2026-08-29 12:45:08,2026-08-29 12:45:08
0fddef37-8ebc-4e37-a1e7-3bcc6acc6ca2,,,Evidence Registered,Tiptur Market Area,Evidence logged for case CR-2026-DET-238,2026-08-29 12:45:08,a2fb002b-f6a7-4938-9aa1-6f4bf92eba5e,2026-08-29 12:45:08,2026-08-29 12:45:08
e2d6a8a8-9732-451b-8233-a9d7f7d89ba4,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,a3f1db05-7a11-40be-a26f-81f1787e74e5,2026-08-29 12:45:08,2026-08-29 12:45:08
18109322-3fde-4546-8a8a-badacc8dff6c,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,a3f22c2a-9476-41ba-a733-b168c1161cfa,2026-08-29 12:45:07,2026-08-29 12:45:07
a5c2c0fa-e56a-4baa-ba90-cadc07c124cc,,,Evidence Registered,Kolar Gold Fields Road,Evidence logged for case CR-2026-DET-093,2026-08-29 12:45:07,a43513ed-5d8d-4282-9abb-161e403a9655,2026-08-29 12:45:07,2026-08-29 12:45:07
c615fb7f-dbd8-4e19-a746-0620a591a487,,,Evidence Registered,Jamakhandi Station Road,Evidence logged for case CR-2026-DET-049,2026-08-29 12:45:07,a462cdc6-843b-4455-a7eb-637d1f517c7f,2026-08-29 12:45:07,2026-08-29 12:45:07
57760272-bd6a-4547-8b84-9be7db76255e,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,a4958713-39fb-48cb-b4fa-3d99096c5aa3,2026-08-29 12:45:08,2026-08-29 12:45:08
dd086460-e5dd-465a-b6f2-2567a95c5387,,,Evidence Registered,Hubli Traffic Island,Evidence logged for case CR-2026-DET-188,2026-08-29 12:45:08,a4f115eb-5be1-4f8b-819c-bc55ec0963d0,2026-08-29 12:45:08,2026-08-29 12:45:08
bcfef3eb-cc4f-42a0-b3ad-8f9ccebd3741,,,Evidence Registered,Jamakhandi Station Road,Evidence logged for case CR-2026-DET-014,2026-08-29 12:45:07,a4f5e4f7-4536-4614-902f-14c816dd1718,2026-08-29 12:45:07,2026-08-29 12:45:07
07ea4100-c582-4278-abcd-62a034c7b6d6,,,Evidence Registered,Bangarapet Station Road,Evidence logged for case CR-2026-DET-207,2026-08-29 12:45:08,a5844362-f48d-445d-8c91-a6fcf69fcb1a,2026-08-29 12:45:08,2026-08-29 12:45:08
9f2257f3-4e9f-46c2-ac00-a3bafe1ca43c,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,a5c8531a-9468-4161-8f04-3b9afbeee500,2026-08-29 12:45:07,2026-08-29 12:45:07
de7ae201-7b7d-4197-94e7-f67c20c0fad7,,,Evidence Registered,Sagara Main Road,Evidence logged for case CR-2026-DET-008,2026-08-29 12:45:07,a5ddd4a4-960c-4239-8b3f-123e624e159a,2026-08-29 12:45:07,2026-08-29 12:45:07
b4bbbd19-f717-49ae-a147-c3f6ddd874a2,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Evidence Registered,Vani Vilas Mohalla,Evidence logged for case CR-2026-DET-163,2026-08-29 12:45:08,a5fdcd73-5e73-4fc5-8788-ca9d422b8421,2026-08-29 12:45:08,2026-08-29 12:45:08
2ecdbdc9-5b9e-4bf3-9589-de82a5555fe2,,,Evidence Registered,Kolar Gold Fields Road,Evidence logged for case CR-2026-DET-262,2026-08-29 12:45:08,a60eb5f7-9394-4de4-8de0-e2ac58072efd,2026-08-29 12:45:08,2026-08-29 12:45:08
9f095f4e-628d-4eba-bbdd-56840c688f38,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,a6402dde-c01a-4548-9172-1644952327e6,2026-08-29 12:45:07,2026-08-29 12:45:07
9c1af2b9-20e2-41f4-90fb-4730986fe371,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,a69e2775-ba89-41b9-b5ba-9d43bd8a562f,2026-08-29 12:45:08,2026-08-29 12:45:08
4dce4995-8bc7-4150-ada5-bbe06d03ade8,,,Evidence Registered,Bidar Fort Road,Evidence logged for case CR-2026-DET-276,2026-08-29 12:45:08,a6eb7d63-b1e2-458a-9c78-bd1b944410b9,2026-08-29 12:45:08,2026-08-29 12:45:08
8d1e963b-eaee-4f6e-b8eb-00c21942dc18,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,a6f1c9ef-a4e8-4246-853f-3c7dc8b454fd,2026-08-29 12:45:07,2026-08-29 12:45:07
9a7ed421-e2df-424e-abd6-5b1ce2eb3702,,,Evidence Registered,Harbor Gate A,Evidence logged for case CR-2026-DET-298,2026-08-29 12:45:08,a6f86ffd-06b7-4fa4-b633-0897cff6ca12,2026-08-29 12:45:08,2026-08-29 12:45:08
6210f391-52ef-4e31-987e-f01406203716,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,a715cc39-d1e7-4ebe-a8ec-57da686387c5,2026-08-29 12:45:07,2026-08-29 12:45:07
b4bbbd19-f717-49ae-a147-c3f6ddd874a2,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,a7831071-6b22-41e4-8444-8da31f70915c,2026-08-29 12:45:08,2026-08-29 12:45:08
cd7274d4-c9d8-4e1d-abc4-511adf7269f4,,,Evidence Registered,Koramangala Layout,Evidence logged for case CR-2026-DET-038,2026-08-29 12:45:07,a8348c41-93d3-4c1b-a77c-2b3236339856,2026-08-29 12:45:07,2026-08-29 12:45:07
d862b0d8-4de6-47a7-abd9-1a76fba29025,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:07,a84a54a4-ba4f-4f88-bece-1cd3c0842617,2026-08-29 12:45:07,2026-08-29 12:45:07
b1e98f1b-4eb2-4300-8c87-20b69dcddf5a,,,Evidence Registered,Haveri Bus Stand Area,Evidence logged for case CR-2026-DET-193,2026-08-29 12:45:08,a8578295-84cc-4184-af32-76ea2580a353,2026-08-29 12:45:08,2026-08-29 12:45:08
a6f2349a-8e14-44a3-aea1-8ec3e7d4de4d,,,Evidence Registered,Chowk Survey Layout,Evidence logged for case CR-2026-DET-217,2026-08-29 12:45:08,a882a123-974f-418d-a91c-2786ea443ef9,2026-08-29 12:45:08,2026-08-29 12:45:08
5ef22c42-876f-4c04-8da7-c156ef30cbca,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,a912cdd5-5e45-404a-9ba1-34f0cf5d3ca0,2026-08-29 12:45:08,2026-08-29 12:45:08
fa25b698-0a04-41c1-8f9c-2caaaf888491,,,Evidence Registered,Bellary-Hospet Road,Evidence logged for case CR-2026-VJN-002,2026-08-29 12:45:07,a9172b84-6f6d-4343-a6e1-cc68583deeca,2026-08-29 12:45:07,2026-08-29 12:45:07
1ea8d308-4250-4a47-94a5-0691bc6d0c7f,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:07,a994836e-56a4-4a60-823e-afc87e13bea4,2026-08-29 12:45:07,2026-08-29 12:45:07
88f535c6-8bf8-4b8a-8807-39c5c0464019,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,aa529fb8-0195-47a1-a418-41953468dd85,2026-08-29 12:45:08,2026-08-29 12:45:08
c27a871f-3743-43bf-bfea-9761dbb262bf,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,ab24ceb8-a2e3-41f2-8e3d-6d19febb33c4,2026-08-29 12:45:07,2026-08-29 12:45:07
4b15d87f-b9ab-4c79-90ec-2bf7e03bc25b,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,ab30e5c7-542a-4bc1-ace7-4b61b5038b4e,2026-08-29 12:45:08,2026-08-29 12:45:08
c6e8e3ec-0493-454e-a79e-952a5168efda,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,ac36b51f-5b43-475c-b6ff-2153da570ba8,2026-08-29 12:45:07,2026-08-29 12:45:07
e37ad692-32e5-48d6-a71a-cf92f71d1080,,,Evidence Registered,Mysuru-Mandya Highway,Evidence logged for case CR-2026-DET-240,2026-08-29 12:45:08,ac49256a-873b-4c29-9943-cdaa72f12c49,2026-08-29 12:45:08,2026-08-29 12:45:08
5655573a-4c15-4e9f-bf33-d55f3f5a2945,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,ac51354c-de8c-4c3c-8450-033ec65d8e94,2026-08-29 12:45:08,2026-08-29 12:45:08
8f351651-5d0f-4a9f-861d-56a591bc0459,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,acac6d21-83e7-498e-8b98-b23396ca5e7b,2026-08-29 12:45:07,2026-08-29 12:45:07
a99d685a-013c-4801-bc04-bd6b2570ddc3,,,Evidence Registered,Chikkamagaluru Town,Evidence logged for case CR-2026-DET-095,2026-08-29 12:45:07,ae0d98e1-7c77-465b-8eda-7356d5d92ddd,2026-08-29 12:45:07,2026-08-29 12:45:07
afe69959-7777-43e9-8ba8-fbfcd29dce57,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,ae20c39b-6364-4443-a56d-ba5a39d55ea8,2026-08-29 12:45:07,2026-08-29 12:45:07
6a1e87cd-b970-4b41-9ae7-05a0c5d293a2,,,Evidence Registered,Dharwad Market Yard,Evidence logged for case CR-2026-DET-132,2026-08-29 12:45:07,ae40d20c-26e1-4d71-a56e-7c564fef56c5,2026-08-29 12:45:07,2026-08-29 12:45:07
9d9f57c0-a0ea-4c37-8f03-f4e41058d3b7,,,Evidence Registered,Chikkaballapura Town,Evidence logged for case CR-2026-DET-016,2026-08-29 12:45:07,ae9145cb-abf0-4a02-83c9-a78e6cdfec1a,2026-08-29 12:45:07,2026-08-29 12:45:07
008ffbc0-534a-4030-853f-18d8e0034e3d,,,Evidence Registered,Ranebennur Cross,Evidence logged for case CR-2026-DET-139,2026-08-29 12:45:07,aebed0ef-7b95-47ca-ae18-ddaf4659d5d1,2026-08-29 12:45:07,2026-08-29 12:45:07
19b00b65-627b-4307-9e94-23716a52af8c,,,Evidence Registered,Channapatna Bus Stand,Evidence logged for case CR-2026-DET-281,2026-08-29 12:45:08,aed48d81-660e-42d4-994c-a6ef7b9c54be,2026-08-29 12:45:08,2026-08-29 12:45:08
f323ecc9-4fa9-49cf-be12-5762b102fb9a,,,Evidence Registered,Shimoga City Center,Evidence logged for case CR-2026-SHG-001,2026-08-29 12:45:07,af406e96-3fb0-4cb7-ae88-a1ed133a9895,2026-08-29 12:45:07,2026-08-29 12:45:07
b3a254b4-0aa9-4e58-b9d0-44708aa1cbd8,,,Evidence Registered,Koppal Town Center,Evidence logged for case CR-2026-KPL-001,2026-08-29 12:45:07,af704b91-898a-42cd-837b-f88d28a6963b,2026-08-29 12:45:07,2026-08-29 12:45:07
f1d29431-8339-4347-9258-481bf6547b36,,,Evidence Registered,Chikkaballapura Town,Evidence logged for case CR-2026-DET-146,2026-08-29 12:45:08,afaf14ae-5da7-411f-ac3d-7d4492a83ae9,2026-08-29 12:45:08,2026-08-29 12:45:08
4ff687d3-6209-4429-aa8a-3330fe3f5b96,,,Evidence Registered,Harpanahalli Junction,Evidence logged for case CR-2026-DVG-002,2026-08-29 12:45:07,afbdf374-770b-449e-b98a-b55be1c101f7,2026-08-29 12:45:07,2026-08-29 12:45:07
f65a0fc9-e837-43de-b24f-6be2b31172e3,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,afe0dfcd-eefa-4ca5-be93-2c6b1b29b25d,2026-08-29 12:45:07,2026-08-29 12:45:07
4b08a98b-8103-4b97-a7d6-0167b19a4c36,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,afeeca2f-8b2b-4f1b-bd7d-060889bca3b3,2026-08-29 12:45:08,2026-08-29 12:45:08
21ca4243-dba6-4ee2-9604-b202e7fefe86,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,b0121157-e2e6-4913-9a4a-16d2a7c33d2a,2026-08-29 12:45:07,2026-08-29 12:45:07
7c24c6ec-f739-489a-9993-f43e9532f476,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:07,b053077c-a7a2-43e4-9435-5f58775499e2,2026-08-29 12:45:07,2026-08-29 12:45:07
2d242109-66b7-4ff8-8870-ff5d3d20b6e0,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,b06752bd-de12-4c16-a5b6-414b48cf9196,2026-08-29 12:45:07,2026-08-29 12:45:07
f11a22ae-ec0d-4e45-8ab2-4a0270124b4e,,,Evidence Registered,KR Puram Transit Corridor,Evidence logged for case CR-2026-DET-091,2026-08-29 12:45:07,b06a5885-e4c5-4452-806c-a0156d9f82aa,2026-08-29 12:45:07,2026-08-29 12:45:07
f5c9536d-9899-4d60-b920-49bb4b8f2bdb,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,b0953bb1-5d8b-4d27-89d6-9e95f3c2c087,2026-08-29 12:45:07,2026-08-29 12:45:07
fe664e12-8a74-46eb-8b0f-fce71382f146,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Evidence Registered,Nazar Mohalla Beat,Evidence logged for case CR-2026-DET-284,2026-08-29 12:45:08,b12c8a61-0fdf-4014-a370-2ab48fcac6f2,2026-08-29 12:45:08,2026-08-29 12:45:08
ce8686f6-ddee-4e5c-bf4c-6fddcee4dd68,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,b15a181d-f3d1-4ba3-9a83-84b236522062,2026-08-29 12:45:08,2026-08-29 12:45:08
40ffa22b-1fe3-4686-a564-29c65b3a24fd,,,Evidence Registered,Raichur Town Center,Evidence logged for case CR-2026-DET-129,2026-08-29 12:45:07,b16ba110-9079-4341-8431-c8abcc27e3c0,2026-08-29 12:45:07,2026-08-29 12:45:07
e5f5cbb1-d96e-42ee-b82d-60397e17b1b2,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,b1ada77d-218f-4ed8-a093-7fb436242692,2026-08-29 12:45:08,2026-08-29 12:45:08
61a667d2-d65c-4bd5-badc-65e0c80e629a,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,b1ea0d1d-7c20-4746-9a6c-7f28fdbff874,2026-08-29 12:45:07,2026-08-29 12:45:07
7034518e-5e69-4b44-91f7-ce90af8d367f,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,b1eee057-8729-471e-bc66-73d753ba50f0,2026-08-29 12:45:08,2026-08-29 12:45:08
a41ba673-f2d2-4942-8f74-b43c0e90e3df,,,Evidence Registered,Bangarapet Station Road,Evidence logged for case CR-2026-DET-196,2026-08-29 12:45:08,b23eec97-0ec1-4319-9945-90d9d5961dbe,2026-08-29 12:45:08,2026-08-29 12:45:08
0e733fc6-fefe-4c60-97fd-4cdc327d5d2b,,,Evidence Registered,Gadag Town Center,Evidence logged for case CR-2026-DET-101,2026-08-29 12:45:07,b29300fc-1e35-4e3c-a47f-b0da24be90c9,2026-08-29 12:45:07,2026-08-29 12:45:07
478e98b7-4fb9-40b4-b3bc-148bdb6f23fa,,,Evidence Registered,Indi Town Center,Evidence logged for case CR-2026-DET-192,2026-08-29 12:45:08,b2d5c889-9296-4920-a165-0ffe7b5c5855,2026-08-29 12:45:08,2026-08-29 12:45:08
d4ce8238-1bd8-41ff-812c-2337458ac092,,,Evidence Registered,Channapatna Bus Stand,Evidence logged for case CR-2026-DET-178,2026-08-29 12:45:08,b2eedb93-cfc4-425c-bd3a-a6b4e1781ae9,2026-08-29 12:45:08,2026-08-29 12:45:08
bdc3172c-4d67-45eb-8d91-f9bf797b3ecf,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,b33c87ac-f01f-4b3a-b63e-a9f9b154a2a0,2026-08-29 12:45:08,2026-08-29 12:45:08
b92a2d13-de3b-4f44-9843-0df03a7f337b,,,Evidence Registered,Gangavathi Road,Evidence logged for case CR-2026-DET-271,2026-08-29 12:45:08,b360af25-2f96-4029-8d88-07a1d0666578,2026-08-29 12:45:08,2026-08-29 12:45:08
271ff166-6b49-408c-bb35-a69f3003753a,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,b39e0a8b-26fa-4bd9-94b7-daff8ef99d6b,2026-08-29 12:45:08,2026-08-29 12:45:08
f597b422-223d-4686-938b-33fd23b38029,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:08,b416cc7b-b21e-4b38-88c4-361ce1123b97,2026-08-29 12:45:08,2026-08-29 12:45:08
de44ee37-44df-4ce6-8dd6-02006bcb332e,,,Evidence Registered,Dharwad Market Yard,Evidence logged for case CR-2026-DET-292,2026-08-29 12:45:08,b492e7f8-997d-4caf-a5a5-7f9ae2cad4e6,2026-08-29 12:45:08,2026-08-29 12:45:08
bb72002d-8378-4325-a8b4-0813c16f406c,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,b59fd974-0156-4294-b695-046da1c06560,2026-08-29 12:45:07,2026-08-29 12:45:07
3ffd49e2-12c6-4141-bbae-1b040ac6dfd9,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,b5b8f96e-4d82-42a8-b97a-6dc25b1c4978,2026-08-29 12:45:08,2026-08-29 12:45:08
b67e8f85-1a0b-4b07-8504-2aa055740797,,,Evidence Registered,Vijayapura Fort Area,Evidence logged for case CR-2026-DET-245,2026-08-29 12:45:08,b61f9945-7411-4bcb-a701-26d436d28ec0,2026-08-29 12:45:08,2026-08-29 12:45:08
26d1a2f0-8c86-4db1-a7f8-1507dfcd9b99,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,b71248a0-5a93-4a52-b802-f0b14c8214f6,2026-08-29 12:45:08,2026-08-29 12:45:08
64b6af8b-df48-42c5-a39d-a7d4433f4064,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,b7342538-e7b6-4611-87b2-a310c9693a87,2026-08-29 12:45:08,2026-08-29 12:45:08
fd733ead-e58f-44fd-a07e-5d4a098fb777,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,b7cf5d31-13f7-49e4-ae7c-e215b44bd8a6,2026-08-29 12:45:07,2026-08-29 12:45:07
